Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Chlorophyll_Index,101,102,103,108,112,113,116,117,121,122,123,124,125,126,127,128,130,157,165,166,168,169,175,177,187,195,198,199,224,251,255,259,812,814,980,1000,1001,1602,1612,1624,1679,10509,10510,10513,10527,10615,10620,10623,10624,10684,10712
473MC-11,43.443,-67.987,9/29/16 21:47,2016,9,2,0,0,0,0,0,15000,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
473MC-13,43.485,-68.442,9/29/16 23:22,2016,9,2,0,35000,15000,0,0,15000,0,0,15000,95000,15000,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,170000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0
473MC-15,43.525,-68.898,9/30/16 0:59,2016,9,2,0,15000,15000,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,15000,0,0,300000,0,0
473MC-17,43.562,-69.355,9/30/16 2:35,2016,9,2,0,15000,0,0,0,0,0,0,0,65000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,15000,0,0,0,0,15000,0,0,0,0,0,0,0,0,15000,0,0,0,0,15000,0,0,15000,0,0
474MC-1,43.193,-65.735,11/2/16 19:21,2016,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474MC-3,43.245,-66.187,11/2/16 20:41,2016,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474MC-5,43.295,-66.638,11/2/16 22:02,2016,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474MC-7,43.342,-67.093,11/2/16 23:22,2016,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474MC-9,43.388,-67.547,11/3/16 0:43,2016,11,1,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0
474MC-11,43.432,-68.003,11/3/16 2:03,2016,11,1,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474MC-13,43.475,-68.457,11/3/16 3:24,2016,11,1,0,0,15000,0,0,0,0,0,0,15000,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
